wp,cfg,fluid_hp,fluid_he,candidate_key,source_s2_run_id,front_contribution_rank,config_front_point_count,config_front_point_share,wp_global_front_point_count,candidate_normalized_hv,registry_final_normalized_hv_before_certification,manifest_certified_normalized_hv,certified_hv_recompute_difference,front_certification_hv_change,eta_p2p_max,energy_density_thermal_max,exergy_efficiency_max,eta_p2p_gap_to_unit_extreme,energy_density_thermal_gap_to_unit_extreme,exergy_efficiency_gap_to_unit_extreme,evaluation_count,feasible_count,failure_count,failure_rate,revalidation_quarantined_count,selected_for_s4,selection_rank,selected_reason
DC-F,SBVCHP_SBORC,Acetone,R290,DC-F|SBVCHP_SBORC|Acetone|R290,S2_DCF_SBVCHP-SBORC_Acetone_R290_seed042_20260717T060425Z,28,0,0.0,0,0.08430984855670873,0.084336925277461,0.08430984855670873,0.0,-2.7076720752278183e-05,0.7614356859251903,45.1270945142664,0.2107016985358858,0.05214792914966304,0.01457205711975007,0.12270199826817571,10560,7022,3538,0.3350378787878788,4,False,,
DC-F,SBVCHP_SBORC,R1233zd(E),R134a,DC-F|SBVCHP_SBORC|R1233zd(E)|R134a,S2_DCF_SBVCHP-SBORC_R1233zdE_R134a_seed042_20260717T060425Z,29,0,0.0,0,0.08290046036471478,0.0829032878602088,0.08290046036471477,1.3877787807814457e-17,-2.8274954940316066e-06,0.7444370298219711,45.12386046264476,0.2213320919491888,0.0691465852528822,0.017806108741396542,0.11207160485487272,8529,5529,3000,0.35174111853675694,8,False,,
DC-F,SBVCHP_SBORC,R1233zd(E),R152A,DC-F|SBVCHP_SBORC|R1233zd(E)|R152A,S2_DCF_SBVCHP-SBORC_R1233zdE_R152A_seed042_20260717T060425Z,30,0,0.0,0,0.0466135876036702,0.0466135965254381,0.0466135876036702,0.0,-8.921767900849087e-09,0.5138285414097858,45.11349872597916,0.1668083580577497,0.2997550736650675,0.028167845406990466,0.1665953387463118,11487,6957,4530,0.39435884042831026,3,False,,
DC-F,SRVCHP_SRORC,Acetone,R365MFC,DC-F|SRVCHP_SRORC|Acetone|R365MFC,S2_DCF_SRVCHP-SRORC_Acetone_R365MFC_seed042_20260717T060425Z,1,473,0.19537381247418423,473,0.15931049172382472,0.1593031341148549,0.1593104917238247,2.7755575615628914e-17,7.357608969804641e-06,0.8082443173516421,39.29188234079367,0.369452637647244,0.02563961152233918,1.3765920679992973,0.0006780832781010937,6581,6056,525,0.07977511016562833,0,True,3,greedy_incremental_hypervolume
DC-F,SRVCHP_SRORC,Cyclopentane,R365MFC,DC-F|SRVCHP_SRORC|Cyclopentane|R365MFC,S2_DCF_SRVCHP-SRORC_Cyclopentane_R365MFC_seed042_20260717T060425Z,2,443,0.18298223874432054,443,0.15750465331224411,0.1575046533122449,0.1575046533122441,2.7755575615628914e-17,-8.049116928532385e-16,0.8338839288739813,39.58955655690234,0.3701307209253451,0.0,1.0789178518906297,0.0,12463,11467,996,0.07991655299687074,0,True,1,extreme_eta_p2p;extreme_exergy_efficiency
DC-F,SRVCHP_SRORC,Acetone,R236ea,DC-F|SRVCHP_SRORC|Acetone|R236ea,S2_DCF_SRVCHP-SRORC_Acetone_R236ea_seed042_20260717T060425Z,3,257,0.10615448161916563,257,0.15027804569327696,0.150278045693265,0.150278045693277,-2.7755575615628914e-17,1.199040866595169e-14,0.7716281483327176,39.22194215149378,0.3475174130568434,0.06225578054126368,1.4465322572991894,0.022613307868501686,6619,6116,503,0.07599335247016166,0,True,5,greedy_incremental_hypervolume
DC-F,SRVCHP_SRORC,R1233zd(E),R227EA,DC-F|SRVCHP_SRORC|R1233zd(E)|R227EA,S2_DCF_SRVCHP-SRORC_R1233zdE_R227EA_seed042_20260717T060425Z,4,221,0.0912845931433292,167,0.1313020793082771,0.1313151175632904,0.1313020793082771,0.0,-1.3038255013309019e-05,0.7690695575955956,40.63088291227668,0.2794391860335335,0.06481437127838574,0.037591496516284906,0.09069153489181159,9512,5594,3918,0.4119007569386039,11,True,4,greedy_incremental_hypervolume
DC-F,SRVCHP_SRORC,CycloHexane,R236ea,DC-F|SRVCHP_SRORC|CycloHexane|R236ea,S2_DCF_SRVCHP-SRORC_CycloHexane_R236ea_seed042_20260717T060425Z,5,193,0.07971912432878976,193,0.1511257728941804,0.1511257728941801,0.1511257728941804,0.0,2.7755575615628914e-16,0.7501368001517777,39.48218955250785,0.3498015699080394,0.08374712872220358,1.1862848562851198,0.020329151017305702,7079,6505,574,0.08108489899703349,0,False,,
DC-F,SRVCHP_SRORC,CycloHexane,R227EA,DC-F|SRVCHP_SRORC|CycloHexane|R227EA,S2_DCF_SRVCHP-SRORC_CycloHexane_R227EA_seed042_20260717T060425Z,6,176,0.07269723254853366,136,0.13660305657028016,0.1366048575572694,0.13660305657028016,0.0,-1.800986989236586e-06,0.8114336771860662,40.66847440879297,0.2870315663057625,0.022450251687915146,0.0,0.08309915461958262,10031,6350,3681,0.36696241650882266,8,True,2,extreme_energy_density_thermal
DC-F,SRVCHP_SRORC,CycloHexane,R365MFC,DC-F|SRVCHP_SRORC|CycloHexane|R365MFC,S2_DCF_SRVCHP-SRORC_CycloHexane_R365MFC_seed042_20260717T060425Z,7,130,0.053696819496076,130,0.1551742631333336,0.1551742631333332,0.1551742631333336,0.0,3.885780586188048e-16,0.8093852277259637,39.6134939228059,0.3688972092278001,0.024498701148017665,1.0549804859870662,0.0012335116975449867,8997,8120,877,0.09747693675669668,0,False,,
DC-F,SRVCHP_SRORC,Cyclopentane,R236ea,DC-F|SRVCHP_SRORC|Cyclopentane|R236ea,S2_DCF_SRVCHP-SRORC_Cyclopentane_R236ea_seed042_20260717T060425Z,8,122,0.050392399834779014,122,0.15029194573367524,0.1502919457336762,0.15029194573367524,0.0,-9.71445146547012e-16,0.7764404763589025,39.74213543451438,0.3487188222451583,0.057443452515078874,0.9263389742785861,0.02141189868018678,7691,7144,547,0.07112209075542843,0,False,,
DC-F,SRVCHP_SRORC,CycloHexane,R245fa,DC-F|SRVCHP_SRORC|CycloHexane|R245fa,S2_DCF_SRVCHP-SRORC_CycloHexane_R245fa_seed042_20260717T060425Z,9,120,0.04956629491945477,120,0.15074074253156486,0.1507407425315733,0.1507407425315649,-2.7755575615628914e-17,-8.409939411535561e-15,0.7809199408481102,37.85031713524796,0.3577817853484386,0.0529639880258711,2.8181572735450047,0.012348935576906528,8696,7963,733,0.0842916283348666,0,False,,
DC-F,SRVCHP_SRORC,Cyclopentane,R227EA,DC-F|SRVCHP_SRORC|Cyclopentane|R227EA,S2_DCF_SRVCHP-SRORC_Cyclopentane_R227EA_seed042_20260717T060425Z,10,99,0.040892193308550186,99,0.13549077393493622,0.1354920677321445,0.13549077393493628,-5.551115123125783e-17,-1.2937972082294191e-06,0.8108213646427599,40.293094401108405,0.2858594078104544,0.02306256423122144,0.37538000768456214,0.08427131311489072,11644,7642,4002,0.34369632428718655,10,False,,
DC-F,SRVCHP_SRORC,R601a,R365MFC,DC-F|SRVCHP_SRORC|R601a|R365MFC,S2_DCF_SRVCHP-SRORC_R601a_R365MFC_seed042_20260717T060425Z,11,54,0.022304832713754646,54,0.15328002684120903,0.153280026841203,0.15328002684120903,0.0,6.022959908591474e-15,0.7858229236869586,39.325431262832055,0.3650671157941217,0.04806100518702272,1.3430431459609125,0.005063605131223392,8009,7318,691,0.08627793732051442,0,False,,
DC-F,SRVCHP_SRORC,Cyclopentane,R245fa,DC-F|SRVCHP_SRORC|Cyclopentane|R245fa,S2_DCF_SRVCHP-SRORC_Cyclopentane_R245fa_seed042_20260717T060425Z,12,53,0.021891780256092525,53,0.15031146215511507,0.1503114621551149,0.15031146215511504,2.7755575615628914e-17,1.3877787807814457e-16,0.8132969800478648,37.86891459170288,0.3555490904705487,0.020586948826116558,2.799559817090085,0.01458163045479638,8891,7892,999,0.11236081430660218,0,False,,
DC-F,SRVCHP_SRORC,R1233zd(E),R236ea,DC-F|SRVCHP_SRORC|R1233zd(E)|R236ea,S2_DCF_SRVCHP-SRORC_R1233zdE_R236ea_seed042_20260717T060425Z,13,18,0.007434944237918215,18,0.14619474401392904,0.1461970559381186,0.14619474401392904,0.0,-2.3119241895630527e-06,0.764897248653109,39.70678788098921,0.3413599292700989,0.06898668022087229,0.9616865278037565,0.02877079165524621,6583,5926,657,0.09980252164666566,2,False,,
DC-F,SRVCHP_SRORC,R365MFC,R365MFC,DC-F|SRVCHP_SRORC|R365MFC|R365MFC,S2_DCF_SRVCHP-SRORC_R365MFC_R365MFC_seed042_20260717T060425Z,14,12,0.004956629491945477,12,0.15029807558526742,0.1502980755852646,0.15029807558526745,-2.7755575615628914e-17,2.858824288409778e-15,0.8130030920307267,39.9932952871736,0.3621742642075261,0.02088083684325459,0.6751791216193652,0.007956456717819027,11913,10889,1024,0.08595651808948208,0,False,,
DC-F,SRVCHP_SRORC,R1233zd(E),R365MFC,DC-F|SRVCHP_SRORC|R1233zd(E)|R365MFC,S2_DCF_SRVCHP-SRORC_R1233zdE_R365MFC_seed042_20260717T060425Z,15,8,0.003304419661296985,8,0.1498552948883404,0.1498657524258311,0.14985529488834035,5.551115123125783e-17,-1.0457537490765612e-05,0.764559574932044,38.872225030848895,0.3611782092961234,0.06932435394193737,1.796249377944072,0.008952511629221727,6899,6367,532,0.07711262501811857,2,False,,
DC-F,SRVCHP_SRORC,Cyclopentane,R600,DC-F|SRVCHP_SRORC|Cyclopentane|R600,S2_DCF_SRVCHP-SRORC_Cyclopentane_R600_seed042_20260717T060425Z,16,8,0.003304419661296985,8,0.14800252956565507,0.1480025295656557,0.14800252956565507,0.0,-6.38378239159465e-16,0.7737591236588517,38.15107121392227,0.3537493986099574,0.06012480521512964,2.5174031948706954,0.016381322315387692,11093,10125,968,0.08726223744703868,0,False,,
DC-F,SRVCHP_SRORC,R601a,R236ea,DC-F|SRVCHP_SRORC|R601a|R236ea,S2_DCF_SRVCHP-SRORC_R601a_R236ea_seed042_20260717T060425Z,17,8,0.003304419661296985,8,0.1462314928985627,0.1462314928985627,0.1462314928985627,0.0,0.0,0.785912022088714,39.504309429347565,0.3429478321998993,0.047971906785267304,1.1641649794454025,0.027182888725445775,6574,5903,671,0.10206875570428962,0,False,,
DC-F,SRVCHP_SRORC,R1233zd(E),R245fa,DC-F|SRVCHP_SRORC|R1233zd(E)|R245fa,S2_DCF_SRVCHP-SRORC_R1233zdE_R245fa_seed042_20260717T060425Z,18,7,0.0028913672036348617,7,0.14670775434392316,0.1467101906966459,0.14670775434392316,0.0,-2.4363527227344584e-06,0.8232777074624368,37.89545702604329,0.3493730533077981,0.010606221411544547,2.7730173827496785,0.020757667617546993,10181,8890,1291,0.12680483253118555,0,False,,
DC-F,SRVCHP_SRORC,R1233zd(E),R600,DC-F|SRVCHP_SRORC|R1233zd(E)|R600,S2_DCF_SRVCHP-SRORC_R1233zdE_R600_seed042_20260717T060425Z,19,5,0.0020652622883106154,5,0.14507592071059974,0.1450759425967444,0.14507592071059974,0.0,-2.1886144646598993e-08,0.8176089666951342,38.00717606815526,0.3491407928714813,0.016274962178847163,2.661298340637707,0.020989928053863793,7320,6246,1074,0.14672131147540984,2,False,,
DC-F,SRVCHP_SRORC,R365MFC,R245fa,DC-F|SRVCHP_SRORC|R365MFC|R245fa,S2_DCF_SRVCHP-SRORC_R365MFC_R245fa_seed042_20260717T060425Z,20,5,0.0020652622883106154,5,0.142754993496373,0.1427549934963731,0.142754993496373,0.0,-1.1102230246251565e-16,0.7439509765008891,37.53903144591757,0.3502666155956818,0.08993295237309218,3.1294429628753946,0.019864105329663317,9787,9148,639,0.06529069173393277,0,False,,
DC-F,SRVCHP_SRORC,R601,R236ea,DC-F|SRVCHP_SRORC|R601|R236ea,S2_DCF_SRVCHP-SRORC_R601_R236ea_seed042_20260717T060425Z,21,4,0.0016522098306484924,4,0.14868124751691852,0.1486812475169191,0.14868124751691858,-5.551115123125783e-17,-5.273559366969494e-16,0.7937474696775879,40.228553975525095,0.3473087214616747,0.040136459196393415,0.4399204332678721,0.022821999463670417,9662,8805,857,0.08869799213413372,0,False,,
DC-F,SRVCHP_SRORC,R365MFC,R236ea,DC-F|SRVCHP_SRORC|R365MFC|R236ea,S2_DCF_SRVCHP-SRORC_R365MFC_R236ea_seed042_20260720T015713Z,22,2,0.0008261049153242462,2,0.14851686625264246,0.1485168662526459,0.14851686625264246,0.0,-3.4416913763379853e-15,0.7908427826925208,40.231721564139725,0.3469325285394029,0.04304114618146049,0.4367528446532418,0.02319819238594223,13833,12663,1170,0.08458035133376708,0,False,,
DC-F,SRVCHP_SRORC,R601,R365MFC,DC-F|SRVCHP_SRORC|R601|R365MFC,S2_DCF_SRVCHP-SRORC_R601_R365MFC_seed042_20260717T060425Z,23,2,0.0008261049153242462,2,0.14845902294536806,0.1484590229453632,0.14845902294536806,0.0,4.85722573273506e-15,0.7747603748037736,39.85189174680611,0.36428148312821,0.05912355407020775,0.8165826619868568,0.005849237797135087,8762,8195,567,0.06471125313855285,0,False,,
DC-F,SRVCHP_SRORC,R1233zd(E),R1234ze(E),DC-F|SRVCHP_SRORC|R1233zd(E)|R1234ze(E),S2_DCF_SRVCHP-SRORC_R1233zdE_R1234zeE_seed042_20260717T060425Z,24,1,0.0004130524576621231,1,0.12526056880937206,0.1252596721505333,0.12526056880937206,0.0,8.966588387615548e-07,0.7165652706952619,39.290183129778896,0.287243210090336,0.11731865817871945,1.3782912790140713,0.08288751083500911,7702,5137,2565,0.33303038171903404,0,False,,
DC-F,SRVCHP_SRORC,R601a,R245fa,DC-F|SRVCHP_SRORC|R601a|R245fa,S2_DCF_SRVCHP-SRORC_R601a_R245fa_seed042_20260717T060425Z,25,0,0.0,0,0.14619428641467672,0.1461942864146767,0.14619428641467672,0.0,2.7755575615628914e-17,0.7839186588275243,37.665611262827575,0.3514646177090916,0.04996527004645701,3.0028631459653923,0.018666103216253505,9272,8315,957,0.103213977566868,0,False,,
DC-F,SRVCHP_SRORC,R601,R245fa,DC-F|SRVCHP_SRORC|R601|R245fa,S2_DCF_SRVCHP-SRORC_R601_R245fa_seed042_20260717T060425Z,26,0,0.0,0,0.14401833583015175,0.1440183358301517,0.14401833583015178,-2.7755575615628914e-17,8.326672684688674e-17,0.7534469633428597,36.93031428214572,0.351980315773046,0.08043696553112167,3.7381601266472444,0.0181504051522991,10160,9442,718,0.07066929133858267,0,False,,
DC-F,SRVCHP_SRORC,R601,R600,DC-F|SRVCHP_SRORC|R601|R600,S2_DCF_SRVCHP-SRORC_R601_R600_seed042_20260717T060425Z,27,0,0.0,0,0.14199548909920715,0.1419954890992072,0.14199548909920715,0.0,-5.551115123125783e-17,0.8008611160205842,36.890726711477946,0.3494808065271154,0.03302281285339714,3.7777476973150215,0.02064991439822972,12884,11261,1623,0.12597019559143124,0,False,,
DC-F,SRVCHP_SRORC,R365MFC,R600,DC-F|SRVCHP_SRORC|R365MFC|R600,S2_DCF_SRVCHP-SRORC_R365MFC_R600_seed042_20260717T060425Z,28,0,0.0,0,0.13973056561660446,0.1397305656166025,0.13973056561660446,0.0,1.970645868709653e-15,0.7400105954273524,37.7976926631391,0.3482124844771558,0.09387333344662896,2.870781745653865,0.0219182364481893,8945,8318,627,0.07009502515371716,0,False,,
DC-F,SRVCHP_SRORC,R601a,R600,DC-F|SRVCHP_SRORC|R601a|R600,S2_DCF_SRVCHP-SRORC_R601a_R600_seed042_20260717T060425Z,29,0,0.0,0,0.1396902642338949,0.1396902642338942,0.1396902642338949,0.0,7.216449660063518e-16,0.7849049606044227,38.19100380775959,0.3465311284516075,0.04897896826955861,2.4774706010333745,0.023599592473737607,9402,8299,1103,0.11731546479472453,0,False,,
DC-F,SRVCHP_SRORC,CycloHexane,R600,DC-F|SRVCHP_SRORC|CycloHexane|R600,S2_DCF_SRVCHP-SRORC_CycloHexane_R600_seed042_20260717T060425Z,30,0,0.0,0,0.13837913553158046,0.1383791355315807,0.13837913553158043,2.7755575615628914e-17,-2.7755575615628914e-16,0.7315863745874869,36.99603377336941,0.3429695214145294,0.10229755428649445,3.6724406354235555,0.027161199510815692,6597,6037,560,0.08488706988024859,0,False,,
